"","date","item","count","sales_cat","semester","menu_condition","station","item_cat","station_type","meal_period","ind_carbon_cost","ind_water_cost","ind_dollar_cost","corr_carbon_cost","corr_water_cost","corr_dollar_cost"
"284","3-Dec","Grilled Chicken Breast Sandwich",14,"Grill","Fall 2024","Multimodal","Grill","Main","Treatment","Lunch",0.301553745597932,69.470648861248,8.49,4.22175243837104,972.589084057471,118.86
"285","3-Dec","Trillium Grill Impossible Burger",9,"Grill","Fall 2024","Multimodal","Grill","Main","Treatment","Lunch",0.210911088099112,23.2535935181063,10.49,1.89819979289201,209.282341662957,94.41
"286","3-Dec","Seared Salmon Burger",7,"Grill","Fall 2024","Multimodal","Grill","Main","Treatment","Lunch",0.447926073918026,44.697222176261,8.49,3.13548251742618,312.880555233827,59.43
"287","3-Dec","Black Bean Burger",4,"Grill","Fall 2024","Multimodal","Grill","Main","Treatment","Lunch",0.110944712328442,54.9888227801748,8.69,0.443778849313767,219.955291120699,34.76
"288","3-Dec","Bowl Ramen Chicken",76,"Asian","Fall 2024","Multimodal","Ramen","Main","Treatment","Lunch",0.379685915053077,104.607642341871,9.49,28.8561295440338,7950.18081798223,721.24
"289","3-Dec","Bowl Ramen Tofu",21,"Asian","Fall 2024","Multimodal","Ramen","Main","Treatment","Lunch",0.306509419979168,91.9886822989085,9.49,6.43669781956253,1931.76232827708,199.29
"290","3-Dec","Create Your Pasta Bowl MEAT",116,"Italian","Fall 2024","Multimodal","Pasta","Main","Satellite","Lunch",0.625595496853921,47.8385188473692,8.99,72.5690776350549,5549.26818629483,1042.84
"291","3-Dec","Create Your Pasta Bowl VEG",28,"Italian","Fall 2024","Multimodal","Pasta","Main","Satellite","Lunch",0.140294556536554,10.5521527214029,8.49,3.92824758302351,295.46027619928,237.72
"292","4-Dec","Grilled Hamburger",117,"Grill","Fall 2024","Multimodal","Grill","Main","Treatment","Lunch",3.88121217461521,88.8793607464882,8.99,454.101824429979,10398.8852073391,1051.83
"293","4-Dec","Grilled Chicken Breast Sandwich",16,"Grill","Fall 2024","Multimodal","Grill","Main","Treatment","Lunch",0.301553745597932,69.470648861248,8.49,4.8248599295669,1111.53038177997,135.84
"294","4-Dec","Trillium Grill Impossible Burger",7,"Grill","Fall 2024","Multimodal","Grill","Main","Treatment","Lunch",0.210911088099112,23.2535935181063,10.49,1.47637761669378,162.775154626744,73.43
"295","4-Dec","Seared Salmon Burger",5,"Grill","Fall 2024","Multimodal","Grill","Main","Treatment","Lunch",0.447926073918026,44.697222176261,8.49,2.23963036959013,223.486110881305,42.45
"296","4-Dec","Black Bean Burger",1,"Grill","Fall 2024","Multimodal","Grill","Main","Treatment","Lunch",0.110944712328442,54.9888227801748,8.69,0.110944712328442,54.9888227801748,8.69
"297","4-Dec","Bowl Ramen Chicken",84,"Asian","Fall 2024","Multimodal","Ramen","Main","Treatment","Lunch",0.379685915053077,104.607642341871,9.49,31.8936168644585,8787.04195671721,797.16
"298","4-Dec","Bowl Ramen Tofu",13,"Asian","Fall 2024","Multimodal","Ramen","Main","Treatment","Lunch",0.306509419979168,91.9886822989085,9.49,3.98462245972918,1195.85286988581,123.37
"299","4-Dec","Create Your Pasta Bowl MEAT",142,"Italian","Fall 2024","Multimodal","Pasta","Main","Satellite","Lunch",0.625595496853921,47.8385188473692,8.99,88.8345605532568,6793.06967632643,1276.58
"300","4-Dec","Create Your Pasta Bowl VEG",27,"Italian","Fall 2024","Multimodal","Pasta","Main","Satellite","Lunch",0.140294556536554,10.5521527214029,8.49,3.78795302648696,284.908123477877,229.23
"301","5-Dec","Grilled Hamburger",118,"Grill","Fall 2024","Multimodal","Grill","Main","Treatment","Lunch",3.88121217461521,88.8793607464882,8.99,457.983036604594,10487.7645680856,1060.82
"302","5-Dec","Grilled Chicken Breast Sandwich",22,"Grill","Fall 2024","Multimodal","Grill","Main","Treatment","Lunch",0.301553745597932,69.470648861248,8.49,6.6341824031545,1528.35427494746,186.78
"303","5-Dec","Trillium Grill Impossible Burger",16,"Grill","Fall 2024","Multimodal","Grill","Main","Treatment","Lunch",0.210911088099112,23.2535935181063,10.49,3.37457740958579,372.057496289701,167.84
"304","5-Dec","Seared Salmon Burger",11,"Grill","Fall 2024","Multimodal","Grill","Main","Treatment","Lunch",0.447926073918026,44.697222176261,8.49,4.92718681309828,491.66944393887,93.39
"305","5-Dec","Black Bean Burger",6,"Grill","Fall 2024","Multimodal","Grill","Main","Treatment","Lunch",0.110944712328442,54.9888227801748,8.69,0.66566827397065,329.932936681049,52.14
"306","5-Dec","Bowl Ramen Chicken",70,"Asian","Fall 2024","Multimodal","Ramen","Main","Treatment","Lunch",0.379685915053077,104.607642341871,9.49,26.5780140537154,7322.534963931,664.3
"307","5-Dec","Bowl Ramen Tofu",22,"Asian","Fall 2024","Multimodal","Ramen","Main","Treatment","Lunch",0.306509419979168,91.9886822989085,9.49,6.74320723954169,2023.75101057599,208.78
"308","5-Dec","Create Your Pasta Bowl MEAT",113,"Italian","Fall 2024","Multimodal","Pasta","Main","Satellite","Lunch",0.625595496853921,47.8385188473692,8.99,70.6922911444931,5405.75262975272,1015.87
"309","5-Dec","Create Your Pasta Bowl VEG",32,"Italian","Fall 2024","Multimodal","Pasta","Main","Satellite","Lunch",0.140294556536554,10.5521527214029,8.49,4.48942580916973,337.668887084891,271.68
"310","6-Dec","Grilled Hamburger",76,"Grill","Fall 2024","Multimodal","Grill","Main","Treatment","Lunch",3.88121217461521,88.8793607464882,8.99,294.972125270756,6754.8314167331,683.24
"311","6-Dec","Trillium Grill Impossible Burger",8,"Grill","Fall 2024","Multimodal","Grill","Main","Treatment","Lunch",0.210911088099112,23.2535935181063,10.49,1.68728870479289,186.02874814485,83.92
"312","6-Dec","Grilled Chicken Breast Sandwich",8,"Grill","Fall 2024","Multimodal","Grill","Main","Treatment","Lunch",0.301553745597932,69.470648861248,8.49,2.41242996478345,555.765190889984,67.92
"313","6-Dec","Seared Salmon Burger",6,"Grill","Fall 2024","Multimodal","Grill","Main","Treatment","Lunch",0.447926073918026,44.697222176261,8.49,2.68755644350815,268.183333057566,50.94
"314","6-Dec","Black Bean Burger",5,"Grill","Fall 2024","Multimodal","Grill","Main","Treatment","Lunch",0.110944712328442,54.9888227801748,8.69,0.554723561642208,274.944113900874,43.45
"315","6-Dec","Bowl Ramen Chicken",58,"Asian","Fall 2024","Multimodal","Ramen","Main","Treatment","Lunch",0.379685915053077,104.607642341871,9.49,22.0217830730785,6067.24325582855,550.42
"316","6-Dec","Bowl Ramen Tofu",18,"Asian","Fall 2024","Multimodal","Ramen","Main","Treatment","Lunch",0.306509419979168,91.9886822989085,9.49,5.51716955962502,1655.79628138035,170.82
"317","6-Dec","Create Your Pasta Bowl MEAT",83,"Italian","Fall 2024","Multimodal","Pasta","Main","Satellite","Lunch",0.625595496853921,47.8385188473692,8.99,51.9244262388755,3970.59706433164,746.17
"318","6-Dec","Create Your Pasta Bowl VEG",12,"Italian","Fall 2024","Multimodal","Pasta","Main","Satellite","Lunch",0.140294556536554,10.5521527214029,8.49,1.68353467843865,126.625832656834,101.88
"319","9-Dec","Grilled Hamburger",96,"Grill","Fall 2024","Multimodal","Grill","Main","Treatment","Lunch",3.88121217461521,88.8793607464882,8.99,372.59636876306,8532.41863166286,863.04
"320","9-Dec","Seared Salmon Burger",12,"Grill","Fall 2024","Multimodal","Grill","Main","Treatment","Lunch",0.447926073918026,44.697222176261,8.49,5.37511288701631,536.366666115131,101.88
"321","9-Dec","Trillium Grill Impossible Burger",9,"Grill","Fall 2024","Multimodal","Grill","Main","Treatment","Lunch",0.210911088099112,23.2535935181063,10.49,1.89819979289201,209.282341662957,94.41
"322","9-Dec","Grilled Chicken Breast Sandwich",8,"Grill","Fall 2024","Multimodal","Grill","Main","Treatment","Lunch",0.301553745597932,69.470648861248,8.49,2.41242996478345,555.765190889984,67.92
"323","9-Dec","Black Bean Burger",4,"Grill","Fall 2024","Multimodal","Grill","Main","Treatment","Lunch",0.110944712328442,54.9888227801748,8.69,0.443778849313767,219.955291120699,34.76
"324","9-Dec","Bowl Ramen Chicken",57,"Asian","Fall 2024","Multimodal","Ramen","Main","Treatment","Lunch",0.379685915053077,104.607642341871,9.49,21.6420971580254,5962.63561348668,540.93
"325","9-Dec","Bowl Ramen Tofu",20,"Asian","Fall 2024","Multimodal","Ramen","Main","Treatment","Lunch",0.306509419979168,91.9886822989085,9.49,6.13018839958336,1839.77364597817,189.8
"326","9-Dec","Create Your Pasta Bowl MEAT",108,"Italian","Fall 2024","Multimodal","Pasta","Main","Satellite","Lunch",0.625595496853921,47.8385188473692,8.99,67.5643136602235,5166.56003551587,970.92
"327","9-Dec","Create Your Pasta Bowl VEG",32,"Italian","Fall 2024","Multimodal","Pasta","Main","Satellite","Lunch",0.140294556536554,10.5521527214029,8.49,4.48942580916973,337.668887084891,271.68
"328","10-Dec","Grilled Hamburger",52,"Grill","Fall 2024","Multimodal","Grill","Main","Treatment","Lunch",3.88121217461521,88.8793607464882,8.99,201.823033079991,4621.72675881738,467.48
"329","10-Dec","Trillium Grill Impossible Burger",8,"Grill","Fall 2024","Multimodal","Grill","Main","Treatment","Lunch",0.210911088099112,23.2535935181063,10.49,1.68728870479289,186.02874814485,83.92
"330","10-Dec","Grilled Chicken Breast Sandwich",6,"Grill","Fall 2024","Multimodal","Grill","Main","Treatment","Lunch",0.301553745597932,69.470648861248,8.49,1.80932247358759,416.823893167488,50.94
"331","10-Dec","Seared Salmon Burger",6,"Grill","Fall 2024","Multimodal","Grill","Main","Treatment","Lunch",0.447926073918026,44.697222176261,8.49,2.68755644350815,268.183333057566,50.94
"332","10-Dec","Bowl Ramen Chicken",37,"Asian","Fall 2024","Multimodal","Ramen","Main","Treatment","Lunch",0.379685915053077,104.607642341871,9.49,14.0483788569638,3870.48276664925,351.13
"333","10-Dec","Bowl Ramen Tofu",4,"Asian","Fall 2024","Multimodal","Ramen","Main","Treatment","Lunch",0.306509419979168,91.9886822989085,9.49,1.22603767991667,367.954729195634,37.96
"334","10-Dec","Create Your Pasta Bowl MEAT",45,"Italian","Fall 2024","Multimodal","Pasta","Main","Satellite","Lunch",0.625595496853921,47.8385188473692,8.99,28.1517973584265,2152.73334813161,404.55
"335","10-Dec","Create Your Pasta Bowl VEG",9,"Italian","Fall 2024","Multimodal","Pasta","Main","Satellite","Lunch",0.140294556536554,10.5521527214029,8.49,1.26265100882899,94.9693744926257,76.41
"336","11-Dec","Grilled Hamburger",47,"Grill","Fall 2024","Multimodal","Grill","Main","Treatment","Lunch",3.88121217461521,88.8793607464882,8.99,182.416972206915,4177.32995508494,422.53
"337","11-Dec","Grilled Chicken Breast Sandwich",8,"Grill","Fall 2024","Multimodal","Grill","Main","Treatment","Lunch",0.301553745597932,69.470648861248,8.49,2.41242996478345,555.765190889984,67.92
"338","11-Dec","Trillium Grill Impossible Burger",5,"Grill","Fall 2024","Multimodal","Grill","Main","Treatment","Lunch",0.210911088099112,23.2535935181063,10.49,1.05455544049556,116.267967590532,52.45
"339","11-Dec","Seared Salmon Burger",6,"Grill","Fall 2024","Multimodal","Grill","Main","Treatment","Lunch",0.447926073918026,44.697222176261,8.49,2.68755644350815,268.183333057566,50.94
"340","11-Dec","Black Bean Burger",2,"Grill","Fall 2024","Multimodal","Grill","Main","Treatment","Lunch",0.110944712328442,54.9888227801748,8.69,0.221889424656883,109.97764556035,17.38
"341","11-Dec","Bowl Ramen Chicken",42,"Asian","Fall 2024","Multimodal","Ramen","Main","Treatment","Lunch",0.379685915053077,104.607642341871,9.49,15.9468084322292,4393.5209783586,398.58
"342","11-Dec","Bowl Ramen Tofu",7,"Asian","Fall 2024","Multimodal","Ramen","Main","Treatment","Lunch",0.306509419979168,91.9886822989085,9.49,2.14556593985418,643.92077609236,66.43
"343","11-Dec","Create Your Pasta Bowl MEAT",41,"Italian","Fall 2024","Multimodal","Pasta","Main","Satellite","Lunch",0.625595496853921,47.8385188473692,8.99,25.6494153710108,1961.37927274214,368.59
"344","11-Dec","Create Your Pasta Bowl VEG",15,"Italian","Fall 2024","Multimodal","Pasta","Main","Satellite","Lunch",0.140294556536554,10.5521527214029,8.49,2.10441834804831,158.282290821043,127.35
"345","12-Dec","Grilled Hamburger",69,"Grill","Fall 2024","Multimodal","Grill","Main","Treatment","Lunch",3.88121217461521,88.8793607464882,8.99,267.803640048449,6132.67589150768,620.31
"346","12-Dec","Grilled Chicken Breast Sandwich",13,"Grill","Fall 2024","Multimodal","Grill","Main","Treatment","Lunch",0.301553745597932,69.470648861248,8.49,3.92019869277311,903.118435196224,110.37
"347","12-Dec","Trillium Grill Impossible Burger",8,"Grill","Fall 2024","Multimodal","Grill","Main","Treatment","Lunch",0.210911088099112,23.2535935181063,10.49,1.68728870479289,186.02874814485,83.92
"348","12-Dec","Seared Salmon Burger",8,"Grill","Fall 2024","Multimodal","Grill","Main","Treatment","Lunch",0.447926073918026,44.697222176261,8.49,3.5834085913442,357.577777410088,67.92
"349","12-Dec","Black Bean Burger",1,"Grill","Fall 2024","Multimodal","Grill","Main","Treatment","Lunch",0.110944712328442,54.9888227801748,8.69,0.110944712328442,54.9888227801748,8.69
"350","12-Dec","Bowl Ramen Chicken",46,"Asian","Fall 2024","Multimodal","Ramen","Main","Treatment","Lunch",0.379685915053077,104.607642341871,9.49,17.4655520924415,4811.95154772609,436.54
"351","12-Dec","Bowl Ramen Tofu",9,"Asian","Fall 2024","Multimodal","Ramen","Main","Treatment","Lunch",0.306509419979168,91.9886822989085,9.49,2.75858477981251,827.898140690177,85.41
"352","12-Dec","Create Your Pasta Bowl MEAT",34,"Italian","Fall 2024","Multimodal","Pasta","Main","Satellite","Lunch",0.625595496853921,47.8385188473692,8.99,21.2702468930333,1626.50964081055,305.66
"353","12-Dec","Create Your Pasta Bowl VEG",14,"Italian","Fall 2024","Multimodal","Pasta","Main","Satellite","Lunch",0.140294556536554,10.5521527214029,8.49,1.96412379151176,147.73013809964,118.86
"354","13-Dec","Grilled Hamburger",49,"Grill","Fall 2024","Multimodal","Grill","Main","Treatment","Lunch",3.88121217461521,88.8793607464882,8.99,190.179396556145,4355.08867657792,440.51
"355","13-Dec","Grilled Chicken Breast Sandwich",13,"Grill","Fall 2024","Multimodal","Grill","Main","Treatment","Lunch",0.301553745597932,69.470648861248,8.49,3.92019869277311,903.118435196224,110.37
"356","13-Dec","Seared Salmon Burger",2,"Grill","Fall 2024","Multimodal","Grill","Main","Treatment","Lunch",0.447926073918026,44.697222176261,8.49,0.895852147836051,89.3944443525219,16.98
"357","13-Dec","Trillium Grill Impossible Burger",1,"Grill","Fall 2024","Multimodal","Grill","Main","Treatment","Lunch",0.210911088099112,23.2535935181063,10.49,0.210911088099112,23.2535935181063,10.49
"358","13-Dec","Black Bean Burger",1,"Grill","Fall 2024","Multimodal","Grill","Main","Treatment","Lunch",0.110944712328442,54.9888227801748,8.69,0.110944712328442,54.9888227801748,8.69
"359","13-Dec","Bowl Ramen Chicken",50,"Asian","Fall 2024","Multimodal","Ramen","Main","Treatment","Lunch",0.379685915053077,104.607642341871,9.49,18.9842957526538,5230.38211709358,474.5
"360","13-Dec","Bowl Ramen Tofu",7,"Asian","Fall 2024","Multimodal","Ramen","Main","Treatment","Lunch",0.306509419979168,91.9886822989085,9.49,2.14556593985418,643.92077609236,66.43
"361","13-Dec","Create Your Pasta Bowl MEAT",45,"Italian","Fall 2024","Multimodal","Pasta","Main","Satellite","Lunch",0.625595496853921,47.8385188473692,8.99,28.1517973584265,2152.73334813161,404.55
"362","13-Dec","Create Your Pasta Bowl VEG",5,"Italian","Fall 2024","Multimodal","Pasta","Main","Satellite","Lunch",0.140294556536554,10.5521527214029,8.49,0.70147278268277,52.7607636070143,42.45
"363","16-Dec","Grilled Hamburger",55,"Grill","Fall 2024","Multimodal","Grill","Main","Treatment","Lunch",3.88121217461521,88.8793607464882,8.99,213.466669603836,4888.36484105685,494.45
"364","16-Dec","Seared Salmon Burger",6,"Grill","Fall 2024","Multimodal","Grill","Main","Treatment","Lunch",0.447926073918026,44.697222176261,8.49,2.68755644350815,268.183333057566,50.94
"365","16-Dec","Trillium Grill Impossible Burger",4,"Grill","Fall 2024","Multimodal","Grill","Main","Treatment","Lunch",0.210911088099112,23.2535935181063,10.49,0.843644352396447,93.0143740724252,41.96
"366","16-Dec","Grilled Chicken Breast Sandwich",4,"Grill","Fall 2024","Multimodal","Grill","Main","Treatment","Lunch",0.301553745597932,69.470648861248,8.49,1.20621498239173,277.882595444992,33.96
"367","16-Dec","Black Bean Burger",1,"Grill","Fall 2024","Multimodal","Grill","Main","Treatment","Lunch",0.110944712328442,54.9888227801748,8.69,0.110944712328442,54.9888227801748,8.69
"368","16-Dec","Bowl Ramen Chicken",40,"Asian","Fall 2024","Multimodal","Ramen","Main","Treatment","Lunch",0.379685915053077,104.607642341871,9.49,15.1874366021231,4184.30569367486,379.6
"369","16-Dec","Bowl Ramen Tofu",7,"Asian","Fall 2024","Multimodal","Ramen","Main","Treatment","Lunch",0.306509419979168,91.9886822989085,9.49,2.14556593985418,643.92077609236,66.43
"370","16-Dec","Create Your Pasta Bowl MEAT",46,"Italian","Fall 2024","Multimodal","Pasta","Main","Satellite","Lunch",0.625595496853921,47.8385188473692,8.99,28.7773928552804,2200.57186697898,413.54
"371","16-Dec","Create Your Pasta Bowl VEG",7,"Italian","Fall 2024","Multimodal","Pasta","Main","Satellite","Lunch",0.140294556536554,10.5521527214029,8.49,0.982061895755878,73.86506904982,59.43
"372","17-Dec","Grilled Hamburger",61,"Grill","Fall 2024","Multimodal","Grill","Main","Treatment","Lunch",3.88121217461521,88.8793607464882,8.99,236.753942651528,5421.64100553578,548.39
"373","17-Dec","Grilled Chicken Breast Sandwich",10,"Grill","Fall 2024","Multimodal","Grill","Main","Treatment","Lunch",0.301553745597932,69.470648861248,8.49,3.01553745597932,694.70648861248,84.9
"374","17-Dec","Trillium Grill Impossible Burger",6,"Grill","Fall 2024","Multimodal","Grill","Main","Treatment","Lunch",0.210911088099112,23.2535935181063,10.49,1.26546652859467,139.521561108638,62.94
"375","17-Dec","Seared Salmon Burger",7,"Grill","Fall 2024","Multimodal","Grill","Main","Treatment","Lunch",0.447926073918026,44.697222176261,8.49,3.13548251742618,312.880555233827,59.43
"376","17-Dec","Black Bean Burger",3,"Grill","Fall 2024","Multimodal","Grill","Main","Treatment","Lunch",0.110944712328442,54.9888227801748,8.69,0.332834136985325,164.966468340524,26.07
"377","17-Dec","Bowl Ramen Chicken",35,"Asian","Fall 2024","Multimodal","Ramen","Main","Treatment","Lunch",0.379685915053077,104.607642341871,9.49,13.2890070268577,3661.2674819655,332.15
"378","17-Dec","Bowl Ramen Tofu",6,"Asian","Fall 2024","Multimodal","Ramen","Main","Treatment","Lunch",0.306509419979168,91.9886822989085,9.49,1.83905651987501,551.932093793451,56.94
"379","17-Dec","Create Your Pasta Bowl MEAT",30,"Italian","Fall 2024","Multimodal","Pasta","Main","Satellite","Lunch",0.625595496853921,47.8385188473692,8.99,18.7678649056176,1435.15556542108,269.7
"380","17-Dec","Create Your Pasta Bowl VEG",10,"Italian","Fall 2024","Multimodal","Pasta","Main","Satellite","Lunch",0.140294556536554,10.5521527214029,8.49,1.40294556536554,105.521527214029,84.9
"381","18-Dec","Grilled Hamburger",47,"Grill","Fall 2024","Multimodal","Grill","Main","Treatment","Lunch",3.88121217461521,88.8793607464882,8.99,182.416972206915,4177.32995508494,422.53
"382","18-Dec","Grilled Chicken Breast Sandwich",10,"Grill","Fall 2024","Multimodal","Grill","Main","Treatment","Lunch",0.301553745597932,69.470648861248,8.49,3.01553745597932,694.70648861248,84.9
"383","18-Dec","Trillium Grill Impossible Burger",6,"Grill","Fall 2024","Multimodal","Grill","Main","Treatment","Lunch",0.210911088099112,23.2535935181063,10.49,1.26546652859467,139.521561108638,62.94
"384","18-Dec","Seared Salmon Burger",7,"Grill","Fall 2024","Multimodal","Grill","Main","Treatment","Lunch",0.447926073918026,44.697222176261,8.49,3.13548251742618,312.880555233827,59.43
"385","18-Dec","Black Bean Burger",1,"Grill","Fall 2024","Multimodal","Grill","Main","Treatment","Lunch",0.110944712328442,54.9888227801748,8.69,0.110944712328442,54.9888227801748,8.69
"386","18-Dec","Bowl Ramen Chicken",38,"Asian","Fall 2024","Multimodal","Ramen","Main","Treatment","Lunch",0.379685915053077,104.607642341871,9.49,14.4280647720169,3975.09040899112,360.62
"387","18-Dec","Bowl Ramen Tofu",7,"Asian","Fall 2024","Multimodal","Ramen","Main","Treatment","Lunch",0.306509419979168,91.9886822989085,9.49,2.14556593985418,643.92077609236,66.43
"388","18-Dec","Bowl Ramen Chicken",1,"Asian","Fall 2024","Multimodal","Ramen","Main","Treatment","Lunch",0.379685915053077,104.607642341871,9.49,0.379685915053077,104.607642341871,9.49
"389","18-Dec","Create Your Pasta Bowl MEAT",25,"Italian","Fall 2024","Multimodal","Pasta","Main","Satellite","Lunch",0.625595496853921,47.8385188473692,8.99,15.639887421348,1195.96297118423,224.75
"390","18-Dec","Create Your Pasta Bowl VEG",11,"Italian","Fall 2024","Multimodal","Pasta","Main","Satellite","Lunch",0.140294556536554,10.5521527214029,8.49,1.54324012190209,116.073679935431,93.39
"391","19-Dec","Grilled Hamburger",33,"Grill","Fall 2024","Multimodal","Grill","Main","Treatment","Lunch",3.88121217461521,88.8793607464882,8.99,128.080001762302,2933.01890463411,296.67
"392","19-Dec","Trillium Grill Impossible Burger",7,"Grill","Fall 2024","Multimodal","Grill","Main","Treatment","Lunch",0.210911088099112,23.2535935181063,10.49,1.47637761669378,162.775154626744,73.43
"393","19-Dec","Grilled Chicken Breast Sandwich",6,"Grill","Fall 2024","Multimodal","Grill","Main","Treatment","Lunch",0.301553745597932,69.470648861248,8.49,1.80932247358759,416.823893167488,50.94
"394","19-Dec","Seared Salmon Burger",4,"Grill","Fall 2024","Multimodal","Grill","Main","Treatment","Lunch",0.447926073918026,44.697222176261,8.49,1.7917042956721,178.788888705044,33.96
"395","19-Dec","Bowl Ramen Chicken",10,"Asian","Fall 2024","Multimodal","Ramen","Main","Treatment","Lunch",0.379685915053077,104.607642341871,9.49,3.79685915053077,1046.07642341871,94.9
"396","19-Dec","Bowl Ramen Tofu",4,"Asian","Fall 2024","Multimodal","Ramen","Main","Treatment","Lunch",0.306509419979168,91.9886822989085,9.49,1.22603767991667,367.954729195634,37.96
"397","19-Dec","Create Your Pasta Bowl MEAT",12,"Italian","Fall 2024","Multimodal","Pasta","Main","Satellite","Lunch",0.625595496853921,47.8385188473692,8.99,7.50714596224706,574.06222616843,107.88
"398","19-Dec","Create Your Pasta Bowl VEG",4,"Italian","Fall 2024","Multimodal","Pasta","Main","Satellite","Lunch",0.140294556536554,10.5521527214029,8.49,0.561178226146216,42.2086108856114,33.96
"399","20-Dec","Grilled Hamburger",24,"Grill","Fall 2024","Multimodal","Grill","Main","Treatment","Lunch",3.88121217461521,88.8793607464882,8.99,93.149092190765,2133.10465791572,215.76
"400","20-Dec","Seared Salmon Burger",8,"Grill","Fall 2024","Multimodal","Grill","Main","Treatment","Lunch",0.447926073918026,44.697222176261,8.49,3.5834085913442,357.577777410088,67.92
"401","20-Dec","Trillium Grill Impossible Burger",3,"Grill","Fall 2024","Multimodal","Grill","Main","Treatment","Lunch",0.210911088099112,23.2535935181063,10.49,0.632733264297335,69.7607805543189,31.47
"402","20-Dec","Grilled Chicken Breast Sandwich",3,"Grill","Fall 2024","Multimodal","Grill","Main","Treatment","Lunch",0.301553745597932,69.470648861248,8.49,0.904661236793795,208.411946583744,25.47
"403","20-Dec","Black Bean Burger",1,"Grill","Fall 2024","Multimodal","Grill","Main","Treatment","Lunch",0.110944712328442,54.9888227801748,8.69,0.110944712328442,54.9888227801748,8.69
"404","20-Dec","Bowl Ramen Chicken",20,"Asian","Fall 2024","Multimodal","Ramen","Main","Treatment","Lunch",0.379685915053077,104.607642341871,9.49,7.59371830106154,2092.15284683743,189.8
"405","20-Dec","Bowl Ramen Tofu",2,"Asian","Fall 2024","Multimodal","Ramen","Main","Treatment","Lunch",0.306509419979168,91.9886822989085,9.49,0.613018839958336,183.977364597817,18.98
"406","20-Dec","Bowl Ramen Chicken",1,"Asian","Fall 2024","Multimodal","Ramen","Main","Treatment","Lunch",0.379685915053077,104.607642341871,9.49,0.379685915053077,104.607642341871,9.49
"407","20-Dec","Create Your Pasta Bowl MEAT",16,"Italian","Fall 2024","Multimodal","Pasta","Main","Satellite","Lunch",0.625595496853921,47.8385188473692,8.99,10.0095279496627,765.416301557907,143.84
"408","20-Dec","Create Your Pasta Bowl VEG",5,"Italian","Fall 2024","Multimodal","Pasta","Main","Satellite","Lunch",0.140294556536554,10.5521527214029,8.49,0.70147278268277,52.7607636070143,42.45
