"","Eatery.Name","Hour","X15.Minutes","Business.Date","Transactions"
"3834","Trillium",10,"00-14","10/20/2023",1
"3835","Trillium",10,"00-14","10/20/2023",23
"3836","Trillium",10,"15-29","10/20/2023",6
"3837","Trillium",10,"15-29","10/20/2023",16
"3838","Trillium",10,"30-44","10/20/2023",2
"3839","Trillium",10,"45-59","10/20/2023",2
"3840","Trillium",10,"45-59","10/20/2023",1
"3841","Trillium",10,"45-59","10/20/2023",11
"3842","Trillium",11,"00-14","10/20/2023",24
"3843","Trillium",11,"00-14","10/20/2023",1
"3844","Trillium",11,"00-14","10/20/2023",1
"3845","Trillium",11,"00-14","10/20/2023",60
"3846","Trillium",11,"15-29","10/20/2023",2
"3847","Trillium",11,"15-29","10/20/2023",27
"3848","Trillium",11,"15-29","10/20/2023",3
"3849","Trillium",11,"15-29","10/20/2023",47
"3850","Trillium",11,"30-44","10/20/2023",14
"3851","Trillium",11,"30-44","10/20/2023",6
"3852","Trillium",11,"30-44","10/20/2023",32
"3853","Trillium",11,"45-59","10/20/2023",30
"3854","Trillium",11,"45-59","10/20/2023",1
"3855","Trillium",11,"45-59","10/20/2023",7
"3856","Trillium",11,"45-59","10/20/2023",24
"3857","Trillium",12,"00-14","10/20/2023",48
"3858","Trillium",12,"00-14","10/20/2023",2
"3859","Trillium",12,"00-14","10/20/2023",68
"3860","Trillium",12,"15-29","10/20/2023",51
"3861","Trillium",12,"15-29","10/20/2023",7
"3862","Trillium",12,"15-29","10/20/2023",82
"3863","Trillium",12,"30-44","10/20/2023",45
"3864","Trillium",12,"30-44","10/20/2023",1
"3865","Trillium",12,"30-44","10/20/2023",11
"3866","Trillium",12,"30-44","10/20/2023",60
"3867","Trillium",12,"45-59","10/20/2023",28
"3868","Trillium",12,"45-59","10/20/2023",1
"3869","Trillium",12,"45-59","10/20/2023",2
"3870","Trillium",12,"45-59","10/20/2023",29
"3871","Trillium",13,"00-14","10/20/2023",21
"3872","Trillium",13,"00-14","10/20/2023",2
"3873","Trillium",13,"00-14","10/20/2023",23
"3874","Trillium",13,"15-29","10/20/2023",42
"3875","Trillium",13,"15-29","10/20/2023",2
"3876","Trillium",13,"15-29","10/20/2023",2
"3877","Trillium",13,"15-29","10/20/2023",58
"3878","Trillium",13,"30-44","10/20/2023",28
"3879","Trillium",13,"30-44","10/20/2023",7
"3880","Trillium",13,"30-44","10/20/2023",38
"3881","Trillium",13,"45-59","10/20/2023",14
"3882","Trillium",13,"45-59","10/20/2023",4
"3883","Trillium",13,"45-59","10/20/2023",18
"3884","Trillium",14,"00-14","10/20/2023",4
"3885","Trillium",14,"00-14","10/20/2023",8
"3886","Trillium",8,"00-14","10/23/2023",8
"3887","Trillium",8,"00-14","10/23/2023",1
"3888","Trillium",8,"00-14","10/23/2023",4
"3889","Trillium",8,"15-29","10/23/2023",6
"3890","Trillium",8,"15-29","10/23/2023",1
"3891","Trillium",8,"15-29","10/23/2023",2
"3892","Trillium",8,"15-29","10/23/2023",8
"3893","Trillium",8,"30-44","10/23/2023",8
"3894","Trillium",8,"30-44","10/23/2023",14
"3895","Trillium",8,"45-59","10/23/2023",10
"3896","Trillium",8,"45-59","10/23/2023",2
"3897","Trillium",8,"45-59","10/23/2023",22
"3898","Trillium",9,"00-14","10/23/2023",7
"3899","Trillium",9,"00-14","10/23/2023",23
"3900","Trillium",9,"15-29","10/23/2023",8
"3901","Trillium",9,"15-29","10/23/2023",1
"3902","Trillium",9,"15-29","10/23/2023",2
"3903","Trillium",9,"15-29","10/23/2023",14
"3904","Trillium",9,"30-44","10/23/2023",2
"3905","Trillium",9,"30-44","10/23/2023",1
"3906","Trillium",9,"30-44","10/23/2023",14
"3907","Trillium",9,"45-59","10/23/2023",16
"3908","Trillium",9,"45-59","10/23/2023",16
"3909","Trillium",10,"00-14","10/23/2023",20
"3910","Trillium",10,"00-14","10/23/2023",2
"3911","Trillium",10,"00-14","10/23/2023",34
"3912","Trillium",10,"15-29","10/23/2023",11
"3913","Trillium",10,"15-29","10/23/2023",1
"3914","Trillium",10,"15-29","10/23/2023",1
"3915","Trillium",10,"15-29","10/23/2023",23
"3916","Trillium",10,"30-44","10/23/2023",1
"3917","Trillium",10,"30-44","10/23/2023",6
"3918","Trillium",10,"45-59","10/23/2023",3
"3919","Trillium",10,"45-59","10/23/2023",1
"3920","Trillium",10,"45-59","10/23/2023",12
"3921","Trillium",11,"00-14","10/23/2023",35
"3922","Trillium",11,"00-14","10/23/2023",2
"3923","Trillium",11,"00-14","10/23/2023",2
"3924","Trillium",11,"00-14","10/23/2023",98
"3925","Trillium",11,"15-29","10/23/2023",1
"3926","Trillium",11,"15-29","10/23/2023",20
"3927","Trillium",11,"15-29","10/23/2023",3
"3928","Trillium",11,"15-29","10/23/2023",4
"3929","Trillium",11,"15-29","10/23/2023",58
"3930","Trillium",11,"30-44","10/23/2023",37
"3931","Trillium",11,"30-44","10/23/2023",3
"3932","Trillium",11,"30-44","10/23/2023",3
"3933","Trillium",11,"30-44","10/23/2023",71
"3934","Trillium",11,"45-59","10/23/2023",37
"3935","Trillium",11,"45-59","10/23/2023",1
"3936","Trillium",11,"45-59","10/23/2023",7
"3937","Trillium",11,"45-59","10/23/2023",43
"3938","Trillium",12,"00-14","10/23/2023",53
"3939","Trillium",12,"00-14","10/23/2023",1
"3940","Trillium",12,"00-14","10/23/2023",7
"3941","Trillium",12,"00-14","10/23/2023",97
"3942","Trillium",12,"15-29","10/23/2023",48
"3943","Trillium",12,"15-29","10/23/2023",1
"3944","Trillium",12,"15-29","10/23/2023",7
"3945","Trillium",12,"15-29","10/23/2023",112
"3946","Trillium",12,"30-44","10/23/2023",2
"3947","Trillium",12,"30-44","10/23/2023",45
"3948","Trillium",12,"30-44","10/23/2023",7
"3949","Trillium",12,"30-44","10/23/2023",45
"3950","Trillium",12,"45-59","10/23/2023",34
"3951","Trillium",12,"45-59","10/23/2023",6
"3952","Trillium",12,"45-59","10/23/2023",47
"3953","Trillium",13,"00-14","10/23/2023",60
"3954","Trillium",13,"00-14","10/23/2023",4
"3955","Trillium",13,"00-14","10/23/2023",8
"3956","Trillium",13,"00-14","10/23/2023",85
"3957","Trillium",13,"15-29","10/23/2023",51
"3958","Trillium",13,"15-29","10/23/2023",1
"3959","Trillium",13,"15-29","10/23/2023",2
"3960","Trillium",13,"15-29","10/23/2023",87
"3961","Trillium",13,"30-44","10/23/2023",27
"3962","Trillium",13,"30-44","10/23/2023",2
"3963","Trillium",13,"30-44","10/23/2023",4
"3964","Trillium",13,"30-44","10/23/2023",29
"3965","Trillium",13,"45-59","10/23/2023",24
"3966","Trillium",13,"45-59","10/23/2023",1
"3967","Trillium",13,"45-59","10/23/2023",5
"3968","Trillium",13,"45-59","10/23/2023",23
"3969","Trillium",14,"00-14","10/23/2023",15
"3970","Trillium",14,"00-14","10/23/2023",1
"3971","Trillium",14,"00-14","10/23/2023",1
"3972","Trillium",14,"00-14","10/23/2023",16
"3973","Trillium",14,"15-29","10/23/2023",23
"3974","Trillium",14,"15-29","10/23/2023",51
"3975","Trillium",14,"30-44","10/23/2023",23
"3976","Trillium",14,"30-44","10/23/2023",1
"3977","Trillium",14,"30-44","10/23/2023",36
"3978","Trillium",14,"45-59","10/23/2023",1
"3979","Trillium",14,"45-59","10/23/2023",22
"3980","Trillium",14,"45-59","10/23/2023",1
"3981","Trillium",14,"45-59","10/23/2023",56
"3982","Trillium",15,"00-14","10/23/2023",4
"3983","Trillium",15,"00-14","10/23/2023",8
"3984","Trillium",7,"45-59","10/24/2023",1
"3985","Trillium",8,"00-14","10/24/2023",2
"3986","Trillium",8,"00-14","10/24/2023",9
"3987","Trillium",8,"15-29","10/24/2023",6
"3988","Trillium",8,"15-29","10/24/2023",4
"3989","Trillium",8,"15-29","10/24/2023",15
"3990","Trillium",8,"30-44","10/24/2023",9
"3991","Trillium",8,"30-44","10/24/2023",1
"3992","Trillium",8,"30-44","10/24/2023",1
"3993","Trillium",8,"30-44","10/24/2023",9
"3994","Trillium",8,"45-59","10/24/2023",16
"3995","Trillium",8,"45-59","10/24/2023",20
"3996","Trillium",9,"00-14","10/24/2023",1
"3997","Trillium",9,"00-14","10/24/2023",10
"3998","Trillium",9,"00-14","10/24/2023",1
"3999","Trillium",9,"00-14","10/24/2023",34
"4000","Trillium",9,"15-29","10/24/2023",1
"4001","Trillium",9,"15-29","10/24/2023",11
"4002","Trillium",9,"15-29","10/24/2023",25
"4003","Trillium",9,"30-44","10/24/2023",17
"4004","Trillium",9,"30-44","10/24/2023",1
"4005","Trillium",9,"30-44","10/24/2023",19
"4006","Trillium",9,"45-59","10/24/2023",12
"4007","Trillium",9,"45-59","10/24/2023",2
"4008","Trillium",9,"45-59","10/24/2023",3
"4009","Trillium",9,"45-59","10/24/2023",24
"4010","Trillium",10,"00-14","10/24/2023",19
"4011","Trillium",10,"00-14","10/24/2023",1
"4012","Trillium",10,"00-14","10/24/2023",33
"4013","Trillium",10,"15-29","10/24/2023",9
"4014","Trillium",10,"15-29","10/24/2023",1
"4015","Trillium",10,"15-29","10/24/2023",1
"4016","Trillium",10,"15-29","10/24/2023",18
"4017","Trillium",10,"30-44","10/24/2023",6
"4018","Trillium",10,"30-44","10/24/2023",6
"4019","Trillium",10,"45-59","10/24/2023",5
"4020","Trillium",10,"45-59","10/24/2023",6
"4021","Trillium",11,"00-14","10/24/2023",26
"4022","Trillium",11,"00-14","10/24/2023",1
"4023","Trillium",11,"00-14","10/24/2023",62
"4024","Trillium",11,"15-29","10/24/2023",32
"4025","Trillium",11,"15-29","10/24/2023",1
"4026","Trillium",11,"15-29","10/24/2023",7
"4027","Trillium",11,"15-29","10/24/2023",59
"4028","Trillium",11,"30-44","10/24/2023",60
"4029","Trillium",11,"30-44","10/24/2023",1
"4030","Trillium",11,"30-44","10/24/2023",2
"4031","Trillium",11,"30-44","10/24/2023",129
"4032","Trillium",11,"45-59","10/24/2023",48
"4033","Trillium",11,"45-59","10/24/2023",9
"4034","Trillium",11,"45-59","10/24/2023",67
"4035","Trillium",12,"00-14","10/24/2023",44
"4036","Trillium",12,"00-14","10/24/2023",7
"4037","Trillium",12,"00-14","10/24/2023",80
"4038","Trillium",12,"15-29","10/24/2023",33
"4039","Trillium",12,"15-29","10/24/2023",2
"4040","Trillium",12,"15-29","10/24/2023",10
"4041","Trillium",12,"15-29","10/24/2023",61
"4042","Trillium",12,"30-44","10/24/2023",32
"4043","Trillium",12,"30-44","10/24/2023",1
"4044","Trillium",12,"30-44","10/24/2023",4
"4045","Trillium",12,"30-44","10/24/2023",39
"4046","Trillium",12,"45-59","10/24/2023",52
"4047","Trillium",12,"45-59","10/24/2023",1
"4048","Trillium",12,"45-59","10/24/2023",9
"4049","Trillium",12,"45-59","10/24/2023",80
"4050","Trillium",13,"00-14","10/24/2023",2
"4051","Trillium",13,"00-14","10/24/2023",79
"4052","Trillium",13,"00-14","10/24/2023",3
"4053","Trillium",13,"00-14","10/24/2023",3
"4054","Trillium",13,"00-14","10/24/2023",110
"4055","Trillium",13,"15-29","10/24/2023",43
"4056","Trillium",13,"15-29","10/24/2023",4
"4057","Trillium",13,"15-29","10/24/2023",6
"4058","Trillium",13,"15-29","10/24/2023",57
"4059","Trillium",13,"30-44","10/24/2023",18
"4060","Trillium",13,"30-44","10/24/2023",1
"4061","Trillium",13,"30-44","10/24/2023",3
"4062","Trillium",13,"30-44","10/24/2023",36
"4063","Trillium",13,"45-59","10/24/2023",21
"4064","Trillium",13,"45-59","10/24/2023",1
"4065","Trillium",13,"45-59","10/24/2023",7
"4066","Trillium",13,"45-59","10/24/2023",25
"4067","Trillium",14,"00-14","10/24/2023",19
"4068","Trillium",14,"00-14","10/24/2023",3
"4069","Trillium",14,"00-14","10/24/2023",2
"4070","Trillium",14,"00-14","10/24/2023",24
"4071","Trillium",14,"15-29","10/24/2023",19
"4072","Trillium",14,"15-29","10/24/2023",2
"4073","Trillium",14,"15-29","10/24/2023",46
"4074","Trillium",14,"30-44","10/24/2023",18
"4075","Trillium",14,"30-44","10/24/2023",3
"4076","Trillium",14,"30-44","10/24/2023",34
"4077","Trillium",14,"45-59","10/24/2023",18
"4078","Trillium",14,"45-59","10/24/2023",1
"4079","Trillium",14,"45-59","10/24/2023",1
"4080","Trillium",14,"45-59","10/24/2023",25
"4081","Trillium",8,"00-14","10/25/2023",4
"4082","Trillium",8,"00-14","10/25/2023",1
"4083","Trillium",8,"00-14","10/25/2023",10
"4084","Trillium",8,"15-29","10/25/2023",5
"4085","Trillium",8,"15-29","10/25/2023",1
"4086","Trillium",8,"15-29","10/25/2023",3
"4087","Trillium",8,"15-29","10/25/2023",22
"4088","Trillium",8,"30-44","10/25/2023",3
"4089","Trillium",8,"30-44","10/25/2023",1
"4090","Trillium",8,"30-44","10/25/2023",11
"4091","Trillium",8,"45-59","10/25/2023",9
"4092","Trillium",8,"45-59","10/25/2023",1
"4093","Trillium",8,"45-59","10/25/2023",21
"4094","Trillium",9,"00-14","10/25/2023",12
"4095","Trillium",9,"00-14","10/25/2023",1
"4096","Trillium",9,"00-14","10/25/2023",14
"4097","Trillium",9,"15-29","10/25/2023",11
"4098","Trillium",9,"15-29","10/25/2023",2
"4099","Trillium",9,"15-29","10/25/2023",25
"4100","Trillium",9,"30-44","10/25/2023",8
"4101","Trillium",9,"30-44","10/25/2023",23
"4102","Trillium",9,"45-59","10/25/2023",12
"4103","Trillium",9,"45-59","10/25/2023",1
"4104","Trillium",9,"45-59","10/25/2023",19
"4105","Trillium",10,"00-14","10/25/2023",24
"4106","Trillium",10,"00-14","10/25/2023",1
"4107","Trillium",10,"00-14","10/25/2023",42
"4108","Trillium",10,"15-29","10/25/2023",10
"4109","Trillium",10,"15-29","10/25/2023",1
"4110","Trillium",10,"15-29","10/25/2023",1
"4111","Trillium",10,"15-29","10/25/2023",20
"4112","Trillium",10,"30-44","10/25/2023",4
"4113","Trillium",10,"30-44","10/25/2023",1
"4114","Trillium",10,"45-59","10/25/2023",4
"4115","Trillium",10,"45-59","10/25/2023",2
"4116","Trillium",10,"45-59","10/25/2023",8
"4117","Trillium",11,"00-14","10/25/2023",50
"4118","Trillium",11,"00-14","10/25/2023",2
"4119","Trillium",11,"00-14","10/25/2023",88
"4120","Trillium",11,"15-29","10/25/2023",28
"4121","Trillium",11,"15-29","10/25/2023",6
"4122","Trillium",11,"15-29","10/25/2023",70
"4123","Trillium",11,"30-44","10/25/2023",45
"4124","Trillium",11,"30-44","10/25/2023",1
"4125","Trillium",11,"30-44","10/25/2023",5
"4126","Trillium",11,"30-44","10/25/2023",75
"4127","Trillium",11,"45-59","10/25/2023",37
"4128","Trillium",11,"45-59","10/25/2023",2
"4129","Trillium",11,"45-59","10/25/2023",15
"4130","Trillium",11,"45-59","10/25/2023",61
"4131","Trillium",12,"00-14","10/25/2023",1
"4132","Trillium",12,"00-14","10/25/2023",37
"4133","Trillium",12,"00-14","10/25/2023",9
"4134","Trillium",12,"00-14","10/25/2023",60
"4135","Trillium",12,"15-29","10/25/2023",1
"4136","Trillium",12,"15-29","10/25/2023",62
"4137","Trillium",12,"15-29","10/25/2023",1
"4138","Trillium",12,"15-29","10/25/2023",11
"4139","Trillium",12,"15-29","10/25/2023",87
"4140","Trillium",12,"30-44","10/25/2023",1
"4141","Trillium",12,"30-44","10/25/2023",50
"4142","Trillium",12,"30-44","10/25/2023",1
"4143","Trillium",12,"30-44","10/25/2023",7
"4144","Trillium",12,"30-44","10/25/2023",83
"4145","Trillium",12,"45-59","10/25/2023",34
"4146","Trillium",12,"45-59","10/25/2023",8
"4147","Trillium",12,"45-59","10/25/2023",42
"4148","Trillium",13,"00-14","10/25/2023",58
"4149","Trillium",13,"00-14","10/25/2023",3
"4150","Trillium",13,"00-14","10/25/2023",8
"4151","Trillium",13,"00-14","10/25/2023",74
"4152","Trillium",13,"15-29","10/25/2023",49
"4153","Trillium",13,"15-29","10/25/2023",1
"4154","Trillium",13,"15-29","10/25/2023",2
"4155","Trillium",13,"15-29","10/25/2023",108
"4156","Trillium",13,"30-44","10/25/2023",1
"4157","Trillium",13,"30-44","10/25/2023",30
"4158","Trillium",13,"30-44","10/25/2023",2
"4159","Trillium",13,"30-44","10/25/2023",4
"4160","Trillium",13,"30-44","10/25/2023",50
"4161","Trillium",13,"45-59","10/25/2023",21
"4162","Trillium",13,"45-59","10/25/2023",1
"4163","Trillium",13,"45-59","10/25/2023",6
"4164","Trillium",13,"45-59","10/25/2023",25
"4165","Trillium",14,"00-14","10/25/2023",19
"4166","Trillium",14,"00-14","10/25/2023",2
"4167","Trillium",14,"00-14","10/25/2023",22
"4168","Trillium",14,"15-29","10/25/2023",38
"4169","Trillium",14,"15-29","10/25/2023",1
"4170","Trillium",14,"15-29","10/25/2023",1
"4171","Trillium",14,"15-29","10/25/2023",44
"4172","Trillium",14,"30-44","10/25/2023",22
"4173","Trillium",14,"30-44","10/25/2023",1
"4174","Trillium",14,"30-44","10/25/2023",39
"4175","Trillium",14,"45-59","10/25/2023",15
"4176","Trillium",14,"45-59","10/25/2023",1
"4177","Trillium",14,"45-59","10/25/2023",30
"4178","Trillium",15,"00-14","10/25/2023",1
"4179","Trillium",15,"00-14","10/25/2023",1
"4180","Trillium",15,"00-14","10/25/2023",4
"4181","Trillium",8,"00-14","10/26/2023",2
"4182","Trillium",8,"00-14","10/26/2023",1
"4183","Trillium",8,"00-14","10/26/2023",10
"4184","Trillium",8,"15-29","10/26/2023",6
"4185","Trillium",8,"15-29","10/26/2023",2
"4186","Trillium",8,"15-29","10/26/2023",7
"4187","Trillium",8,"30-44","10/26/2023",5
"4188","Trillium",8,"30-44","10/26/2023",1
"4189","Trillium",8,"30-44","10/26/2023",11
"4190","Trillium",8,"45-59","10/26/2023",19
"4191","Trillium",8,"45-59","10/26/2023",2
"4192","Trillium",8,"45-59","10/26/2023",14
"4193","Trillium",9,"00-14","10/26/2023",3
"4194","Trillium",9,"00-14","10/26/2023",13
"4195","Trillium",9,"00-14","10/26/2023",1
"4196","Trillium",9,"00-14","10/26/2023",23
"4197","Trillium",9,"15-29","10/26/2023",16
"4198","Trillium",9,"15-29","10/26/2023",1
"4199","Trillium",9,"15-29","10/26/2023",23
"4200","Trillium",9,"30-44","10/26/2023",11
"4201","Trillium",9,"30-44","10/26/2023",2
"4202","Trillium",9,"30-44","10/26/2023",23
"4203","Trillium",9,"45-59","10/26/2023",12
"4204","Trillium",9,"45-59","10/26/2023",1
"4205","Trillium",9,"45-59","10/26/2023",28
"4206","Trillium",10,"00-14","10/26/2023",22
"4207","Trillium",10,"00-14","10/26/2023",1
"4208","Trillium",10,"00-14","10/26/2023",2
"4209","Trillium",10,"00-14","10/26/2023",35
"4210","Trillium",10,"15-29","10/26/2023",10
"4211","Trillium",10,"15-29","10/26/2023",17
"4212","Trillium",10,"30-44","10/26/2023",3
"4213","Trillium",10,"45-59","10/26/2023",8
"4214","Trillium",10,"45-59","10/26/2023",6
"4215","Trillium",11,"00-14","10/26/2023",33
"4216","Trillium",11,"00-14","10/26/2023",1
"4217","Trillium",11,"00-14","10/26/2023",6
"4218","Trillium",11,"00-14","10/26/2023",51
"4219","Trillium",11,"15-29","10/26/2023",27
"4220","Trillium",11,"15-29","10/26/2023",1
"4221","Trillium",11,"15-29","10/26/2023",1
"4222","Trillium",11,"15-29","10/26/2023",1
"4223","Trillium",11,"15-29","10/26/2023",59
"4224","Trillium",11,"30-44","10/26/2023",51
"4225","Trillium",11,"30-44","10/26/2023",1
"4226","Trillium",11,"30-44","10/26/2023",2
"4227","Trillium",11,"30-44","10/26/2023",123
"4228","Trillium",11,"45-59","10/26/2023",40
"4229","Trillium",11,"45-59","10/26/2023",8
"4230","Trillium",11,"45-59","10/26/2023",62
"4231","Trillium",12,"00-14","10/26/2023",39
"4232","Trillium",12,"00-14","10/26/2023",6
"4233","Trillium",12,"00-14","10/26/2023",50
"4234","Trillium",12,"15-29","10/26/2023",37
"4235","Trillium",12,"15-29","10/26/2023",6
"4236","Trillium",12,"15-29","10/26/2023",58
"4237","Trillium",12,"30-44","10/26/2023",32
"4238","Trillium",12,"30-44","10/26/2023",1
"4239","Trillium",12,"30-44","10/26/2023",8
"4240","Trillium",12,"30-44","10/26/2023",46
"4241","Trillium",12,"45-59","10/26/2023",50
"4242","Trillium",12,"45-59","10/26/2023",3
"4243","Trillium",12,"45-59","10/26/2023",6
"4244","Trillium",12,"45-59","10/26/2023",68
"4245","Trillium",13,"00-14","10/26/2023",3
"4246","Trillium",13,"00-14","10/26/2023",75
"4247","Trillium",13,"00-14","10/26/2023",6
"4248","Trillium",13,"00-14","10/26/2023",8
"4249","Trillium",13,"00-14","10/26/2023",128
"4250","Trillium",13,"15-29","10/26/2023",3
"4251","Trillium",13,"15-29","10/26/2023",54
"4252","Trillium",13,"15-29","10/26/2023",4
"4253","Trillium",13,"15-29","10/26/2023",3
"4254","Trillium",13,"15-29","10/26/2023",90
"4255","Trillium",13,"30-44","10/26/2023",25
"4256","Trillium",13,"30-44","10/26/2023",1
"4257","Trillium",13,"30-44","10/26/2023",6
"4258","Trillium",13,"30-44","10/26/2023",33
"4259","Trillium",13,"45-59","10/26/2023",15
"4260","Trillium",13,"45-59","10/26/2023",1
"4261","Trillium",13,"45-59","10/26/2023",20
"4262","Trillium",14,"00-14","10/26/2023",18
"4263","Trillium",14,"00-14","10/26/2023",1
"4264","Trillium",14,"00-14","10/26/2023",25
"4265","Trillium",14,"15-29","10/26/2023",24
"4266","Trillium",14,"15-29","10/26/2023",3
"4267","Trillium",14,"15-29","10/26/2023",35
"4268","Trillium",14,"30-44","10/26/2023",15
"4269","Trillium",14,"30-44","10/26/2023",1
"4270","Trillium",14,"30-44","10/26/2023",23
"4271","Trillium",14,"45-59","10/26/2023",19
"4272","Trillium",14,"45-59","10/26/2023",1
"4273","Trillium",14,"45-59","10/26/2023",22
"4274","Trillium",15,"00-14","10/26/2023",1
"4275","Trillium",15,"00-14","10/26/2023",2
"4276","Trillium",8,"00-14","10/27/2023",3
"4277","Trillium",8,"00-14","10/27/2023",2
"4278","Trillium",8,"00-14","10/27/2023",1
"4279","Trillium",8,"15-29","10/27/2023",4
"4280","Trillium",8,"15-29","10/27/2023",1
"4281","Trillium",8,"15-29","10/27/2023",5
"4282","Trillium",8,"30-44","10/27/2023",7
"4283","Trillium",8,"30-44","10/27/2023",11
"4284","Trillium",8,"45-59","10/27/2023",14
"4285","Trillium",8,"45-59","10/27/2023",2
"4286","Trillium",8,"45-59","10/27/2023",23
"4287","Trillium",9,"00-14","10/27/2023",1
"4288","Trillium",9,"00-14","10/27/2023",11
"4289","Trillium",9,"00-14","10/27/2023",2
"4290","Trillium",9,"00-14","10/27/2023",18
"4291","Trillium",9,"15-29","10/27/2023",13
"4292","Trillium",9,"15-29","10/27/2023",1
"4293","Trillium",9,"15-29","10/27/2023",1
"4294","Trillium",9,"15-29","10/27/2023",16
"4295","Trillium",9,"30-44","10/27/2023",9
"4296","Trillium",9,"30-44","10/27/2023",2
"4297","Trillium",9,"30-44","10/27/2023",1
"4298","Trillium",9,"30-44","10/27/2023",26
"4299","Trillium",9,"45-59","10/27/2023",7
"4300","Trillium",9,"45-59","10/27/2023",22
"4301","Trillium",10,"00-14","10/27/2023",11
"4302","Trillium",10,"00-14","10/27/2023",2
"4303","Trillium",10,"00-14","10/27/2023",26
"4304","Trillium",10,"15-29","10/27/2023",6
"4305","Trillium",10,"15-29","10/27/2023",14
"4306","Trillium",10,"30-44","10/27/2023",5
"4307","Trillium",10,"30-44","10/27/2023",4
"4308","Trillium",10,"45-59","10/27/2023",5
"4309","Trillium",10,"45-59","10/27/2023",5
"4310","Trillium",11,"00-14","10/27/2023",1
"4311","Trillium",11,"00-14","10/27/2023",32
"4312","Trillium",11,"00-14","10/27/2023",68
"4313","Trillium",11,"15-29","10/27/2023",2
"4314","Trillium",11,"15-29","10/27/2023",37
"4315","Trillium",11,"15-29","10/27/2023",4
"4316","Trillium",11,"15-29","10/27/2023",47
"4317","Trillium",11,"30-44","10/27/2023",29
"4318","Trillium",11,"30-44","10/27/2023",2
"4319","Trillium",11,"30-44","10/27/2023",21
"4320","Trillium",11,"45-59","10/27/2023",1
"4321","Trillium",11,"45-59","10/27/2023",26
"4322","Trillium",11,"45-59","10/27/2023",1
"4323","Trillium",11,"45-59","10/27/2023",6
"4324","Trillium",11,"45-59","10/27/2023",28
"4325","Trillium",12,"00-14","10/27/2023",56
"4326","Trillium",12,"00-14","10/27/2023",2
"4327","Trillium",12,"00-14","10/27/2023",8
"4328","Trillium",12,"00-14","10/27/2023",59
"4329","Trillium",12,"15-29","10/27/2023",53
"4330","Trillium",12,"15-29","10/27/2023",14
"4331","Trillium",12,"15-29","10/27/2023",101
"4332","Trillium",12,"30-44","10/27/2023",44
"4333","Trillium",12,"30-44","10/27/2023",10
"4334","Trillium",12,"30-44","10/27/2023",46
"4335","Trillium",12,"45-59","10/27/2023",24
"4336","Trillium",12,"45-59","10/27/2023",1
"4337","Trillium",12,"45-59","10/27/2023",5
"4338","Trillium",12,"45-59","10/27/2023",30
"4339","Trillium",13,"00-14","10/27/2023",29
"4340","Trillium",13,"00-14","10/27/2023",2
"4341","Trillium",13,"00-14","10/27/2023",37
"4342","Trillium",13,"15-29","10/27/2023",51
"4343","Trillium",13,"15-29","10/27/2023",1
"4344","Trillium",13,"15-29","10/27/2023",4
"4345","Trillium",13,"15-29","10/27/2023",48
"4346","Trillium",13,"30-44","10/27/2023",2
"4347","Trillium",13,"30-44","10/27/2023",33
"4348","Trillium",13,"30-44","10/27/2023",3
"4349","Trillium",13,"30-44","10/27/2023",2
"4350","Trillium",13,"30-44","10/27/2023",25
"4351","Trillium",13,"45-59","10/27/2023",14
"4352","Trillium",13,"45-59","10/27/2023",1
"4353","Trillium",13,"45-59","10/27/2023",3
"4354","Trillium",13,"45-59","10/27/2023",18
"4355","Trillium",14,"00-14","10/27/2023",4
"4356","Trillium",14,"00-14","10/27/2023",1
"4357","Trillium",8,"00-14","10/30/2023",3
"4358","Trillium",8,"00-14","10/30/2023",2
"4359","Trillium",8,"00-14","10/30/2023",5
"4360","Trillium",8,"15-29","10/30/2023",6
"4361","Trillium",8,"15-29","10/30/2023",4
"4362","Trillium",8,"15-29","10/30/2023",8
"4363","Trillium",8,"30-44","10/30/2023",14
"4364","Trillium",8,"30-44","10/30/2023",1
"4365","Trillium",8,"30-44","10/30/2023",19
"4366","Trillium",8,"45-59","10/30/2023",11
"4367","Trillium",8,"45-59","10/30/2023",2
"4368","Trillium",8,"45-59","10/30/2023",27
"4369","Trillium",9,"00-14","10/30/2023",13
"4370","Trillium",9,"00-14","10/30/2023",1
"4371","Trillium",9,"00-14","10/30/2023",18
"4372","Trillium",9,"15-29","10/30/2023",13
"4373","Trillium",9,"15-29","10/30/2023",1
"4374","Trillium",9,"15-29","10/30/2023",18
"4375","Trillium",9,"30-44","10/30/2023",6
"4376","Trillium",9,"30-44","10/30/2023",4
"4377","Trillium",9,"30-44","10/30/2023",16
"4378","Trillium",9,"45-59","10/30/2023",7
"4379","Trillium",9,"45-59","10/30/2023",17
"4380","Trillium",10,"00-14","10/30/2023",17
"4381","Trillium",10,"00-14","10/30/2023",1
"4382","Trillium",10,"00-14","10/30/2023",23
"4383","Trillium",10,"15-29","10/30/2023",11
"4384","Trillium",10,"15-29","10/30/2023",14
"4385","Trillium",10,"30-44","10/30/2023",2
"4386","Trillium",10,"30-44","10/30/2023",6
"4387","Trillium",10,"45-59","10/30/2023",6
"4388","Trillium",10,"45-59","10/30/2023",7
"4389","Trillium",11,"00-14","10/30/2023",1
"4390","Trillium",11,"00-14","10/30/2023",37
"4391","Trillium",11,"00-14","10/30/2023",3
